,Landing,Date,Boat,Trip Type,Anglers,Fish Count
748,dana-wharf-sportfishing,2020-02-11,Clemente,3/4 Day,14,"56 Sculpin, 2 Sand Bass"
749,dana-wharf-sportfishing,2020-02-11,Reel Fun,1/2 Day AM,26,"33 Calico Bass Released, 4 Sand Bass, 2 Calico Bass, 2 Sculpin"
750,dana-wharf-sportfishing,2020-02-12,Clemente,1/2 Day AM,26,"18 Calico Bass Released, 2 Sand Bass, 1 Calico Bass, 1 Triggerfish"
751,dana-wharf-sportfishing,2020-02-12,Reel Fun,1/2 Day AM,12,"18 Calico Bass Released, 3 Sculpin, 2 Calico Bass"
752,dana-wharf-sportfishing,2020-02-14,Clemente,1/2 Day AM,25,"80 Calico Bass Released, 6 Calico Bass, 5 Sand Bass"
753,dana-wharf-sportfishing,2020-02-14,Reel Fun,3/4 Day,8,"4 Halibut Released, 3 Halibut"
754,dana-wharf-sportfishing,2020-02-15,Clemente,1/2 Day AM,38,"25 Calico Bass Released, 2 Sand Bass, 2 Sculpin"
755,dana-wharf-sportfishing,2020-02-15,Clemente,1/2 Day PM,38,"25 Calico Bass Released, 5 Sculpin, 2 Calico Bass"
756,dana-wharf-sportfishing,2020-02-15,Reel Fun,3/4 Day,27,"87 Calico Bass Released, 14 Calico Bass, 1 Sculpin, 1 Sand Bass, 1 Blacksmith"
757,dana-wharf-sportfishing,2020-02-16,Clemente,1/2 Day AM,31,"75 Calico Bass Released, 9 Calico Bass, 5 Sand Bass"
758,dana-wharf-sportfishing,2020-02-16,Clemente,1/2 Day PM,32,"50 Calico Bass Released, 4 Sand Bass, 4 Calico Bass, 3 Sculpin"
759,dana-wharf-sportfishing,2020-02-16,Reel Fun,3/4 Day,26,"4 Halibut Released, 3 Sculpin, 2 Halibut, 1 Sand Bass"
760,dana-wharf-sportfishing,2020-02-17,Clemente,1/2 Day AM,39,"60 Calico Bass Released, 5 Sand Bass, 3 Calico Bass, 1 Sculpin"
761,dana-wharf-sportfishing,2020-02-17,Reel Fun,1/2 Day AM,27,"45 Calico Bass Released, 7 Calico Bass, 4 Sand Bass, 2 Sculpin"
762,dana-wharf-sportfishing,2020-02-17,San Mateo,3/4 Day,11,"42 Calico Bass Released, 8 Sculpin, 3 Blacksmith, 2 Calico Bass, 1 Sand Bass"
763,dana-wharf-sportfishing,2020-02-18,Clemente,1/2 Day AM,35,"69 Calico Bass Released, 3 Calico Bass, 2 Sand Bass, 1 Sculpin"
764,dana-wharf-sportfishing,2020-02-19,Boardroom II,1/2 Day AM,4,"40 Calico Bass Released, 3 Calico Bass, 1 Sand Bass"
765,dana-wharf-sportfishing,2020-02-19,Clemente,3/4 Day,19,"75 Sculpin, 57 Sanddab, 12 Calico Bass Released, 1 Calico Bass"
766,dana-wharf-sportfishing,2020-02-19,Reel Fun,1/2 Day AM,24,"22 Calico Bass Released, 5 Sculpin, 3 Calico Bass"
767,dana-wharf-sportfishing,2020-02-20,Clemente,3/4 Day,17,"85 Sculpin, 12 Calico Bass Released"
768,dana-wharf-sportfishing,2020-02-21,Boardroom,1/2 Day AM,6,"90 Calico Bass Released, 8 Sand Bass, 8 Calico Bass"
769,dana-wharf-sportfishing,2020-02-21,Clemente,1/2 Day AM,22,"60 Calico Bass Released, 20 Sand Bass Released, 5 Calico Bass, 4 Sand Bass"
770,dana-wharf-sportfishing,2020-02-21,Reel Fun,3/4 Day,19,"2 Halibut Released, 1 Halibut, 1 Sand Bass Released"
771,dana-wharf-sportfishing,2020-02-21,San Mateo,1/2 Day AM,11,"32 Calico Bass Released, 3 Calico Bass, 2 Sculpin"
772,dana-wharf-sportfishing,2020-02-22,Clemente,1/2 Day AM,19,"48 Calico Bass Released, 12 Sand Bass, 8 Calico Bass, 2 Sculpin"
773,dana-wharf-sportfishing,2020-02-23,Clemente,3/4 Day,25,"57 Calico Bass Released, 2 Sand Bass, 2 Calico Bass"
774,dana-wharf-sportfishing,2020-02-23,Current,1/2 Day AM,6,"20 Calico Bass Released, 2 Calico Bass"
775,dana-wharf-sportfishing,2020-02-23,Reel Fun,1/2 Day AM,15,"38 Calico Bass Released, 4 Calico Bass, 3 Sand Bass, 1 Sculpin"
776,dana-wharf-sportfishing,2020-02-23,Reel Fun,1/2 Day PM,37,"43 Calico Bass Released, 10 Calico Bass, 3 Sand Bass, 2 Blacksmith"
777,dana-wharf-sportfishing,2020-02-24,Clemente,1/2 Day AM,16,"42 Calico Bass Released, 30 Sand Bass Released, 6 Sand Bass, 5 Calico Bass"
778,dana-wharf-sportfishing,2020-02-25,Clemente,1/2 Day AM,29,"73 Calico Bass Released, 5 Calico Bass, 4 Sand Bass"
779,dana-wharf-sportfishing,2020-02-25,Reel Fun,3/4 Day,20,"70 Calico Bass Released, 3 Sand Bass, 1 Sculpin"
780,dana-wharf-sportfishing,2020-02-26,Clemente,1/2 Day AM,17,"55 Calico Bass Released, 10 Calico Bass, 2 Sand Bass, 2 Sculpin"
781,dana-wharf-sportfishing,2020-02-27,Clemente,1/2 Day PM,20,"20 Calico Bass Released, 3 Calico Bass, 1 Sculpin"
782,dana-wharf-sportfishing,2020-02-27,Reel Fun,1/2 Day PM,11,"15 Calico Bass Released, 5 Calico Bass, 1 Sculpin"
783,dana-wharf-sportfishing,2020-02-27,Sum Fun,3/4 Day,26,130 Sculpin
784,dana-wharf-sportfishing,2020-02-28,Boardroom II,1/2 Day AM,2,"40 Calico Bass Released, 2 Calico Bass"
785,dana-wharf-sportfishing,2020-02-28,Clemente,3/4 Day,19,1 Halibut
786,dana-wharf-sportfishing,2020-02-28,Sum Fun,1/2 Day AM,26,"41 Calico Bass Released, 2 Sand Bass, 1 Sculpin"
787,dana-wharf-sportfishing,2020-02-29,Clemente,3/4 Day,27,"107 Sculpin, 30 Sanddab, 18 Calico Bass Released, 2 Calico Bass, 1 Sand Bass"
788,dana-wharf-sportfishing,2020-02-29,Helena,1/2 Day PM,16,"6 Calico Bass Released, 5 Calico Bass"
789,dana-wharf-sportfishing,2020-02-29,Reel Fun,3/4 Day,8,"9 Calico Bass Released, 5 Sand Bass, 4 Sanddab"
790,dana-wharf-sportfishing,2020-02-29,Sum Fun,1/2 Day AM,23,"34 Calico Bass Released, 2 Sculpin, 2 Sand Bass, 1 Calico Bass"
791,dana-wharf-sportfishing,2020-02-29,Sum Fun,1/2 Day PM,41,"75 Calico Bass Released, 3 Blue Perch, 1 Sand Bass"
792,dana-wharf-sportfishing,2020-03-01,Clemente,3/4 Day,22,1 Halibut
793,dana-wharf-sportfishing,2020-03-01,Reel Fun,1/2 Day AM,17,"7 Calico Bass, 6 Sheephead, 5 Calico Bass Released, 1 Rockfish, 1 Whitefish"
794,dana-wharf-sportfishing,2020-03-01,Sum Fun,3/4 Day,28,"88 Whitefish, 55 Vermilion Rockfish, 20 Rockfish, 3 Sculpin, 1 Sheephead"
795,dana-wharf-sportfishing,2020-03-02,Clemente,3/4 Day,22,"102 Vermilion Rockfish, 45 Rockfish, 32 Whitefish, 22 Bocaccio, 12 Sculpin, 3 Sheephead"
796,dana-wharf-sportfishing,2020-03-02,Sum Fun,3/4 Day,19,"51 Whitefish, 47 Vermilion Rockfish, 9 Sculpin, 8 Bocaccio, 1 Sheephead"
797,dana-wharf-sportfishing,2020-03-03,Boardroom II,1/2 Day AM,3,"10 Bocaccio, 8 Vermilion Rockfish, 4 Calico Bass Released, 3 Calico Bass"
798,dana-wharf-sportfishing,2020-03-03,Clemente,1/2 Day AM,19,"59 Calico Bass Released, 14 Sheephead, 2 Calico Bass, 1 Sand Bass"
799,dana-wharf-sportfishing,2020-03-03,San Mateo,1/2 Day AM,5,"33 Calico Bass Released, 24 Vermilion Rockfish"
800,dana-wharf-sportfishing,2020-03-03,Sum Fun,3/4 Day,45,"117 Bocaccio, 105 Whitefish, 88 Rockfish, 58 Vermilion Rockfish, 11 Sculpin"
801,dana-wharf-sportfishing,2020-03-04,Clemente,1/2 Day AM,14,"90 Calico Bass Released, 21 Sheephead, 7 Calico Bass, 5 Rockfish, 1 Sand Bass"
802,dana-wharf-sportfishing,2020-03-04,Sum Fun,3/4 Day,14,"75 Vermilion Rockfish, 45 Whitefish, 35 Bocaccio, 30 Rockfish, 2 Sculpin"
803,dana-wharf-sportfishing,2020-03-05,Fury,Overnight,12,"120 Rockfish, 110 Whitefish, 9 Sheephead, 1 Lingcod"
804,dana-wharf-sportfishing,2020-03-05,Sum Fun,1/2 Day AM,7,"23 Vermilion Rockfish, 20 Rockfish, 7 Bocaccio, 1 Sculpin"
805,dana-wharf-sportfishing,2020-03-06,Clemente,3/4 Day,27,"86 Bocaccio, 60 Rockfish, 48 Vermilion Rockfish, 27 Whitefish, 18 Sculpin, 1 Sheephead"
806,dana-wharf-sportfishing,2020-03-06,Sum Fun,3/4 Day,10,"1 Halibut, 1 Halibut Released"
807,dana-wharf-sportfishing,2020-03-07,Boardroom II,1/2 Day AM,3,"25 Vermilion Rockfish, 5 Rockfish, 3 Calico Bass"
808,dana-wharf-sportfishing,2020-03-07,Clemente,3/4 Day,19,"150 Vermilion Rockfish, 40 Bocaccio, 22 Whitefish, 4 Sheephead, 2 Sculpin, 1 Sand Bass"
809,dana-wharf-sportfishing,2020-03-07,Fury,Overnight,29,"300 Rockfish, 290 Whitefish, 9 Sheephead, 1 Sculpin"
810,dana-wharf-sportfishing,2020-03-07,Reel Fun,1/2 Day AM,17,"29 Calico Bass Released, 4 Calico Bass, 2 Sculpin, 1 Sheephead, 1 Sand Bass"
811,dana-wharf-sportfishing,2020-03-07,San Mateo,1/2 Day AM,8,"78 Vermilion Rockfish, 2 Bocaccio"
812,dana-wharf-sportfishing,2020-03-08,Clemente,3/4 Day,17,"2 Sculpin, 1 Halibut, 1 Halibut Released"
813,dana-wharf-sportfishing,2020-03-08,Fury,Overnight,24,"240 Rockfish, 200 Whitefish, 20 Sheephead, 2 Lingcod, 1 Calico Bass"
814,dana-wharf-sportfishing,2020-03-08,Sum Fun,1/2 Day AM,27,"73 Whitefish, 45 Calico Bass Released, 8 Rockfish, 6 Sheephead, 1 Sculpin"
815,dana-wharf-sportfishing,2020-03-08,Sum Fun,1/2 Day PM,42,"150 Calico Bass Released, 5 Sheephead, 3 Sculpin, 3 Sand Bass, 3 Rockfish, 3 Calico Bass, 1 Whitefish"
816,dana-wharf-sportfishing,2020-03-09,Clemente,1/2 Day AM,27,"82 Calico Bass Released, 15 Sheephead, 7 Calico Bass, 3 Sand Bass"
817,dana-wharf-sportfishing,2020-03-09,Sum Fun,3/4 Day,24,"140 Vermilion Rockfish, 80 Bocaccio, 57 Sculpin, 30 Whitefish, 20 Rockfish"
818,dana-wharf-sportfishing,2020-03-11,Clemente,1/2 Day AM,30,"60 Calico Bass Released, 24 Sheephead, 9 Calico Bass, 2 Sand Bass"
819,dana-wharf-sportfishing,2020-03-11,Sum Fun,3/4 Day,22,"44 Vermilion Rockfish, 40 Rockfish, 33 Whitefish, 24 Bocaccio, 14 Sculpin, 1 Sand Bass"
820,dana-wharf-sportfishing,2020-03-12,Boardroom II,1/2 Day AM,3,"17 Vermilion Rockfish, 9 Bocaccio, 4 Calico Bass Released, 3 Rockfish"
821,dana-wharf-sportfishing,2020-03-12,Clemente,1/2 Day AM,14,"40 Calico Bass Released, 9 Calico Bass"
822,dana-wharf-sportfishing,2020-03-12,Helena,3/4 Day,16,"70 Vermilion Rockfish, 7 Whitefish"
823,dana-wharf-sportfishing,2020-03-12,Sum Fun,3/4 Day,16,"45 Rockfish, 10 Whitefish, 5 Sculpin"
824,dana-wharf-sportfishing,2020-03-13,Clemente,1/2 Day AM,11,"30 Calico Bass Released, 18 Vermilion Rockfish, 11 Whitefish, 5 Sculpin, 4 Rockfish, 3 Sheephead, 1 Calico Bass"
825,dana-wharf-sportfishing,2020-03-13,Sum Fun,3/4 Day,9,"8 Rockfish, 2 Sheephead, 1 Sand Bass, 1 Calico Bass"
826,dana-wharf-sportfishing,2020-03-14,Boardroom II,3/4 Day,2,"70 Calico Bass Released, 16 Rockfish, 2 Calico Bass"
827,dana-wharf-sportfishing,2020-03-14,Clemente,3/4 Day,25,"90 Vermilion Rockfish, 81 Sculpin, 50 Rockfish, 38 Whitefish, 32 Bocaccio, 2 Sheephead, 1 Sand Bass"
828,dana-wharf-sportfishing,2020-03-14,Current,1/2 Day PM,3,"30 Calico Bass Released, 1 Sand Bass"
829,dana-wharf-sportfishing,2020-03-14,Fury,Full Day,30,"175 Rockfish, 48 Whitefish, 40 Blue Perch, 5 Sheephead, 1 Sculpin"
830,dana-wharf-sportfishing,2020-03-14,Sum Fun,1/2 Day AM,44,"20 Calico Bass Released, 5 Sheephead, 5 Whitefish, 3 Sculpin, 2 Calico Bass, 1 Blue Perch"
831,dana-wharf-sportfishing,2020-03-15,Clemente,3/4 Day,21,"110 Bocaccio, 48 Vermilion Rockfish, 40 Rockfish, 20 Whitefish, 15 Sculpin"
832,dana-wharf-sportfishing,2020-03-15,Fury,Overnight,15,"150 Rockfish, 52 Whitefish, 6 Sheephead, 4 Blue Perch, 1 Lingcod, 1 Calico Bass"
833,dana-wharf-sportfishing,2020-03-15,Helena,3/4 Day,10,"100 Vermilion Rockfish, 60 Calico Bass Released, 7 Whitefish, 2 Sheephead, 1 Sand Bass, 1 Sculpin"
834,dana-wharf-sportfishing,2020-03-15,San Mateo,1/2 Day AM,10,"36 Rockfish, 24 Vermilion Rockfish, 3 Whitefish"
835,dana-wharf-sportfishing,2020-03-15,Sum Fun,1/2 Day AM,9,"35 Calico Bass Released, 27 Whitefish, 4 Sheephead, 2 Calico Bass, 1 Sand Bass, 1 Rockfish"
836,dana-wharf-sportfishing,2020-03-15,Sum Fun,1/2 Day PM,17,"100 Calico Bass Released, 2 Calico Bass, 1 Rockfish"
837,dana-wharf-sportfishing,2020-03-16,Clemente,1/2 Day AM,15,"45 Calico Bass Released, 6 Sheephead, 4 Calico Bass, 3 Sand Bass, 1 Whitefish"
838,dana-wharf-sportfishing,2020-03-16,Reel Fun,3/4 Day,8,"25 Calico Bass Released, 13 Rockfish, 11 Vermilion Rockfish, 5 Sand Bass, 4 Whitefish"
839,dana-wharf-sportfishing,2020-03-17,Clemente,1/2 Day AM,28,"53 Calico Bass Released, 9 Sheephead, 4 Calico Bass, 3 Sand Bass, 2 Blue Perch"
840,dana-wharf-sportfishing,2020-03-17,San Mateo,1/2 Day AM,7,"30 Calico Bass Released, 6 Calico Bass"
841,dana-wharf-sportfishing,2020-03-17,San Mateo,1/2 Day PM,4,"50 Calico Bass Released, 12 Calico Bass"
842,dana-wharf-sportfishing,2020-03-17,Sum Fun,3/4 Day,26,"80 Rockfish, 48 Bocaccio, 35 Whitefish, 32 Sculpin"
843,dana-wharf-sportfishing,2020-05-26,Boardroom II,1/2 Day PM,4,"3 Calico Bass, 3 Calico Bass Released"
844,dana-wharf-sportfishing,2020-05-26,Clemente,1/2 Day AM,15,"12 Calico Bass Released, 8 Rockfish, 8 Whitefish, 3 Sheephead, 1 Sand Bass"
845,dana-wharf-sportfishing,2020-05-26,Sum Fun,3/4 Day,15,"80 Whitefish, 61 Bocaccio, 42 Vermilion Rockfish, 20 Rockfish, 7 Sculpin"
846,dana-wharf-sportfishing,2020-05-28,Boardroom II,1/2 Day AM,4,"3 Sand Bass, 3 Rockfish, 1 Sculpin"
847,dana-wharf-sportfishing,2020-05-28,Clemente,3/4 Day,15,"85 Vermilion Rockfish, 45 Bocaccio, 20 Rockfish, 10 Whitefish, 4 Sculpin, 2 Sheephead, 1 Sand Bass"
848,dana-wharf-sportfishing,2020-05-28,Dana Pride,1/2 Day AM,25,"5 Calico Bass Released, 4 Whitefish, 2 Rockfish, 1 Calico Bass, 1 Sheephead"
849,dana-wharf-sportfishing,2020-05-29,Clemente,3/4 Day,13,1 Sculpin
850,dana-wharf-sportfishing,2020-05-29,Dana Pride,1/2 Day AM,25,"40 Calico Bass Released, 8 Calico Bass, 4 Whitefish, 3 Sheephead, 2 Sculpin, 1 Blue Perch"
851,dana-wharf-sportfishing,2020-05-29,Lex Sea,Full Day,3,"20 Calico Bass Released, 1 White Seabass"
852,dana-wharf-sportfishing,2020-05-29,San Mateo,3/4 Day,3,"25 Vermilion Rockfish, 5 Rockfish, 3 Sanddab, 3 Sand Bass, 2 Whitefish"
853,dana-wharf-sportfishing,2020-05-29,Sum Fun,3/4 Day,15,"105 Vermilion Rockfish, 35 Rockfish, 25 Whitefish, 10 Bocaccio"
854,dana-wharf-sportfishing,2020-05-30,Boardroom,Full Day,6,"27 Calico Bass, 5 Barracuda, 3 Bonito"
855,dana-wharf-sportfishing,2020-05-30,Clemente,1/2 Day AM,15,"50 Calico Bass Released, 16 Calico Bass, 1 Sculpin"
856,dana-wharf-sportfishing,2020-05-30,Clemente,1/2 Day PM,15,"40 Calico Bass Released, 4 Calico Bass, 1 Sculpin, 1 Sheephead"
857,dana-wharf-sportfishing,2020-05-30,Dana Pride,3/4 Day,25,"22 Vermilion Rockfish, 21 Bocaccio, 14 Rockfish, 10 Whitefish, 3 Sculpin"
858,dana-wharf-sportfishing,2020-05-30,Fury,Overnight,20,"100 Calico Bass, 83 Yellowtail, 65 Bonito, 24 Barracuda, 10 Whitefish, 5 Sheephead, 1 Rockfish"
859,dana-wharf-sportfishing,2020-05-30,Lex Sea,Full Day,2,"10 Calico Bass, 5 Bonito, 3 Barracuda, 1 Yellowtail"
860,dana-wharf-sportfishing,2020-05-30,Reel Fun,3/4 Day,7,"10 Rockfish, 5 Whitefish, 1 Calico Bass, 1 Sculpin, 1 Sand Bass, 1 Vermilion Rockfish"
861,dana-wharf-sportfishing,2020-05-30,Sum Fun,3/4 Day,15,"18 Vermilion Rockfish, 17 Rockfish, 16 Bocaccio, 3 Whitefish, 2 Sculpin"
862,dana-wharf-sportfishing,2020-05-31,Dana Pride,3/4 Day,24,"33 Rockfish, 27 Whitefish, 21 Vermilion Rockfish, 20 Bocaccio, 14 Sculpin, 1 Halibut"
863,dana-wharf-sportfishing,2020-05-31,Fury,Overnight,20,"52 Yellowtail, 34 Calico Bass, 17 Bonito, 1 Whitefish, 1 Bocaccio"
864,dana-wharf-sportfishing,2020-05-31,Hot Spot,1/2 Day AM,6,"3 Calico Bass, 2 Sand Bass, 1 Whitefish"
865,dana-wharf-sportfishing,2020-05-31,Reel Fun,1/2 Day PM,15,"8 Calico Bass Released, 1 Calico Bass, 1 Rockfish"
866,dana-wharf-sportfishing,2020-05-31,San Mateo,3/4 Day,7,"35 Vermilion Rockfish, 6 Bocaccio, 4 Whitefish"
867,dana-wharf-sportfishing,2020-06-01,Clemente,3/4 Day,24,"47 Vermilion Rockfish, 30 Rockfish, 26 Bocaccio, 22 Whitefish, 12 Sculpin"
868,dana-wharf-sportfishing,2020-06-01,Dana Pride,1/2 Day AM,30,"15 Calico Bass Released, 7 Calico Bass, 6 Whitefish, 1 Halibut, 1 Sand Bass, 1 Sheephead, 1 Vermilion Rockfish"
869,dana-wharf-sportfishing,2020-06-01,Fury,Full Day,21,"24 Calico Bass, 7 Sheephead, 4 Whitefish, 4 Blue Perch, 1 Bonito"
870,dana-wharf-sportfishing,2020-06-01,Lex Sea,Full Day,4,"10 Calico Bass Released, 5 Calico Bass, 1 Bonito"
871,dana-wharf-sportfishing,2020-06-01,Sum Fun,3/4 Day,16,"44 Bocaccio, 17 Rockfish, 13 Vermilion Rockfish, 3 Whitefish"
872,dana-wharf-sportfishing,2020-06-02,Clemente,1/2 Day AM,22,"14 Calico Bass Released, 3 Calico Bass, 1 Sheephead"
873,dana-wharf-sportfishing,2020-06-02,Fury,Overnight,20,"100 Calico Bass Released, 55 Bonito, 43 Yellowtail, 41 Calico Bass, 5 Barracuda, 2 Sheephead"
874,dana-wharf-sportfishing,2020-06-02,Sum Fun,3/4 Day,25,"61 Vermilion Rockfish, 60 Rockfish, 38 Bocaccio, 6 Whitefish, 2 Sheephead"
875,dana-wharf-sportfishing,2020-06-03,Clemente,3/4 Day,24,"115 Vermilion Rockfish, 65 Rockfish, 35 Bocaccio, 25 Whitefish, 22 Sculpin, 1 Sand Bass, 1 Sheephead"
876,dana-wharf-sportfishing,2020-06-03,Dana Pride,1/2 Day AM,29,"35 Calico Bass Released, 6 Whitefish, 1 Sheephead, 1 Sand Bass, 1 Rockfish, 1 Calico Bass"
877,dana-wharf-sportfishing,2020-06-03,Fury,Overnight,20,"67 Yellowtail, 50 Calico Bass, 20 Bonito, 20 Whitefish, 10 Sheephead"
878,dana-wharf-sportfishing,2020-06-03,Helena,3/4 Day,18,"120 Sanddab, 27 Vermilion Rockfish, 26 Bocaccio, 25 Rockfish, 6 Sculpin"
879,dana-wharf-sportfishing,2020-06-03,Lex Sea,Full Day,4,"12 Yellowtail, 10 Calico Bass, 5 Bonito"
880,dana-wharf-sportfishing,2020-06-04,Dana Pride,1/2 Day AM,30,"30 Calico Bass Released, 6 Calico Bass, 3 Whitefish, 1 Sheephead"
881,dana-wharf-sportfishing,2020-06-04,Fury,Overnight,20,"40 Yellowtail, 30 Calico Bass, 28 Bonito, 17 Whitefish, 6 Sheephead, 3 Barracuda, 2 Rockfish"
882,dana-wharf-sportfishing,2020-06-04,Sum Fun,3/4 Day,24,"115 Vermilion Rockfish, 35 Rockfish, 24 Sculpin, 18 Bocaccio, 12 Whitefish"
883,dana-wharf-sportfishing,2020-06-05,Dana Pride,3/4 Day,30,"89 Whitefish, 46 Rockfish, 27 Vermilion Rockfish, 11 Bocaccio"
884,dana-wharf-sportfishing,2020-06-05,Fury,3/4 Day,16,"40 Calico Bass Released, 25 Rockfish, 10 Whitefish, 5 Calico Bass"
885,dana-wharf-sportfishing,2020-06-05,Reel Fun,1/2 Day AM,21,"16 Calico Bass Released, 5 Rockfish, 5 Calico Bass, 2 Sand Bass, 1 Sculpin, 1 Sheephead"
886,dana-wharf-sportfishing,2020-06-05,Reel Fun,1/2 Day PM,13,"80 Calico Bass Released, 19 Calico Bass, 2 Sheephead, 1 Triggerfish"
887,dana-wharf-sportfishing,2020-06-06,Boardroom,1/2 Day PM,4,"35 Calico Bass Released, 7 Calico Bass"
888,dana-wharf-sportfishing,2020-06-06,Boardroom II,1/2 Day AM,4,25 Calico Bass Released
889,dana-wharf-sportfishing,2020-06-06,Dana Pride,1/2 Day AM,26,"95 Calico Bass Released, 21 Calico Bass, 1 Sand Bass, 1 Sheephead"
890,dana-wharf-sportfishing,2020-06-06,Fury,Overnight,20,"45 Whitefish, 10 Calico Bass, 5 Yellowtail, 5 Bonito, 3 Sheephead, 1 Triggerfish"
891,dana-wharf-sportfishing,2020-06-06,Hot Spot,1/2 Day AM,6,"9 Calico Bass Released, 2 Sand Bass, 1 Calico Bass"
892,dana-wharf-sportfishing,2020-06-06,Lex Sea,Full Day,4,"10 Bonito, 10 Calico Bass Released, 4 Calico Bass"
893,dana-wharf-sportfishing,2020-06-06,Reel Fun,1/2 Day AM,13,"80 Calico Bass Released, 4 Calico Bass"
894,dana-wharf-sportfishing,2020-06-06,Reel Fun,1/2 Day PM,5,65 Calico Bass Released
895,dana-wharf-sportfishing,2020-06-06,Sum Fun,1/2 Day AM,27,"45 Calico Bass Released, 7 Calico Bass, 2 Sand Bass"
896,dana-wharf-sportfishing,2020-06-06,Sum Fun,1/2 Day PM,24,"70 Calico Bass Released, 12 Calico Bass, 1 Sand Bass"
897,dana-wharf-sportfishing,2020-06-06,Sum Fun,1/2 Day Twilight,25,"105 Calico Bass Released, 16 Calico Bass, 2 Sheephead, 1 Sand Bass"
898,dana-wharf-sportfishing,2020-06-07,Boardroom II,1/2 Day AM,4,"35 Calico Bass Released, 5 Calico Bass"
899,dana-wharf-sportfishing,2020-06-07,Boardroom II,1/2 Day PM,4,"50 Calico Bass Released, 3 Calico Bass, 1 Sand Bass"
900,dana-wharf-sportfishing,2020-06-07,Dana Pride,3/4 Day,28,"184 Vermilion Rockfish, 29 Rockfish, 8 Whitefish, 2 Bocaccio"
901,dana-wharf-sportfishing,2020-06-07,Hot Spot,1/2 Day PM,6,12 Calico Bass Released
902,dana-wharf-sportfishing,2020-06-07,Reel Fun,1/2 Day AM,18,"200 Calico Bass Released, 9 Calico Bass, 1 Sheephead"
903,dana-wharf-sportfishing,2020-06-07,Sum Fun,3/4 Day,20,1 Halibut
904,dana-wharf-sportfishing,2020-06-08,Dana Pride,1/2 Day AM,28,"70 Calico Bass Released, 2 Sheephead, 2 Calico Bass"
905,dana-wharf-sportfishing,2020-06-08,Dana Pride,1/2 Day PM,26,"90 Calico Bass Released, 7 Calico Bass, 3 Rockfish"
906,dana-wharf-sportfishing,2020-06-08,Fury,Full Day,23,"75 Calico Bass Released, 11 Calico Bass, 6 Bonito, 5 Barracuda, 3 Sheephead, 2 Whitefish, 1 Blue Perch"
907,dana-wharf-sportfishing,2020-06-08,Reel Fun,1/2 Day AM,19,"30 Calico Bass Released, 4 Sheephead, 3 Calico Bass, 1 Sand Bass"
908,dana-wharf-sportfishing,2020-06-09,Boardroom II,Full Day,2,"75 Calico Bass Released, 15 Calico Bass, 11 Rockfish, 10 Bonito, 9 Vermilion Rockfish"
909,dana-wharf-sportfishing,2020-06-09,Dana Pride,1/2 Day AM,29,"45 Calico Bass Released, 8 Calico Bass, 2 Whitefish, 1 Sculpin, 1 Rockfish"
910,dana-wharf-sportfishing,2020-06-09,Fury,Overnight,19,"20 Yellowtail, 15 Whitefish, 2 Bonito, 1 Sheephead, 1 Rockfish, 1 Barracuda"
911,dana-wharf-sportfishing,2020-06-09,Helena,3/4 Day,16,"87 Vermilion Rockfish, 45 Rockfish, 12 Bocaccio, 3 Sculpin"
912,dana-wharf-sportfishing,2020-06-09,Reel Fun,Full Day,6,"40 Calico Bass Released, 10 Calico Bass, 3 Sand Bass"
913,dana-wharf-sportfishing,2020-06-09,San Mateo,3/4 Day,10,"22 Vermilion Rockfish, 18 Rockfish, 12 Bocaccio, 3 Sculpin"
914,dana-wharf-sportfishing,2020-06-09,Sum Fun,1/2 Day AM,20,"96 Calico Bass Released, 9 Calico Bass, 2 Sand Bass, 1 Whitefish"
915,dana-wharf-sportfishing,2020-06-10,Clemente,3/4 Day,25,"135 Vermilion Rockfish, 55 Bocaccio, 40 Rockfish, 12 Whitefish, 1 Sculpin"
916,dana-wharf-sportfishing,2020-06-10,Dana Pride,1/2 Day AM,30,"95 Calico Bass Released, 18 Vermilion Rockfish, 13 Calico Bass, 6 Sand Bass, 4 Whitefish, 2 Sheephead, 1 Barracuda, 1 Halibut"
917,dana-wharf-sportfishing,2020-06-10,Fury,Overnight,19,"150 Calico Bass Released, 80 Whitefish, 52 Calico Bass, 48 Bonito, 16 Yellowtail, 15 Sheephead, 1 Barracuda"
918,dana-wharf-sportfishing,2020-06-10,Helena,1/2 Day PM,14,"22 Vermilion Rockfish, 5 Rockfish"
919,dana-wharf-sportfishing,2020-06-10,Reel Fun,3/4 Day,21,"50 Vermilion Rockfish, 25 Rockfish, 5 Whitefish, 4 Bocaccio"
920,dana-wharf-sportfishing,2020-06-10,Sum Fun,1/2 Day AM,20,"50 Calico Bass Released, 3 Rockfish, 2 Calico Bass, 1 Sand Bass"
921,dana-wharf-sportfishing,2020-06-11,Boardroom II,1/2 Day AM,4,35 Calico Bass Released
922,dana-wharf-sportfishing,2020-06-11,Clemente,1/2 Day AM,25,"70 Calico Bass Released, 11 Calico Bass, 6 Sheephead"
923,dana-wharf-sportfishing,2020-06-11,Current,1/2 Day PM,6,"70 Calico Bass Released, 16 Calico Bass"
924,dana-wharf-sportfishing,2020-06-11,Dana Pride,3/4 Day,29,"38 Rockfish, 26 Bocaccio, 21 Vermilion Rockfish, 18 Whitefish, 6 Sculpin"
