,Landing,Date,Boat,Trip Type,Anglers,Fish Count
2162,dana-wharf-sportfishing,2019-07-08,Clemente,3/4 Day,24,"250 Calico Bass Released, 13 Calico Bass, 2 Whitefish, 1 Sand Bass"
2163,dana-wharf-sportfishing,2019-07-08,Dana Pride,1/2 Day AM,33,"138 Calico Bass Released, 31 Calico Bass, 3 Sand Bass, 2 Sheephead, 1 Whitefish"
2164,dana-wharf-sportfishing,2019-07-08,Fury,Full Day,23,"50 Calico Bass Released, 15 Yellowtail, 7 Calico Bass"
2165,dana-wharf-sportfishing,2019-07-08,Reel Fun,1/2 Day Twilight,44,"103 Calico Bass Released, 7 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Sculpin"
2166,dana-wharf-sportfishing,2019-07-08,Reel Fun,3/4 Day,19,"230 Calico Bass Released, 14 Calico Bass, 3 Sand Bass"
2167,dana-wharf-sportfishing,2019-07-08,San Mateo,1/2 Day PM,11,"105 Calico Bass Released, 16 Calico Bass, 6 Sand Bass"
2168,dana-wharf-sportfishing,2019-07-08,San Mateo,1/2 Day Twilight,9,"70 Calico Bass Released, 10 Calico Bass, 1 Sheephead"
2169,dana-wharf-sportfishing,2019-07-08,Sum Fun,3/4 Day,30,"95 Calico Bass Released, 17 Calico Bass"
2170,dana-wharf-sportfishing,2019-07-09,Boardroom II,1/2 Day AM,4,"16 Vermilion Rockfish, 14 Calico Bass"
2171,dana-wharf-sportfishing,2019-07-09,Boardroom II,1/2 Day PM,4,"18 Vermilion Rockfish, 12 Calico Bass"
2172,dana-wharf-sportfishing,2019-07-09,Clemente,3/4 Day,24,"31 Vermilion Rockfish, 30 Rockfish, 26 Bocaccio, 8 Sculpin"
2173,dana-wharf-sportfishing,2019-07-09,Dana Pride,3/4 Day,64,"313 Calico Bass Released, 35 Calico Bass, 4 Sand Bass"
2174,dana-wharf-sportfishing,2019-07-09,Fury,Overnight,29,"50 Calico Bass Released, 20 Calico Bass, 12 Yellowtail, 5 Sheephead, 3 Barracuda, 2 Triggerfish, 2 Blue Perch, 1 White Seabass, 1 Bonito"
2175,dana-wharf-sportfishing,2019-07-09,Reel Fun,1/2 Day AM,44,"130 Calico Bass Released, 16 Calico Bass, 5 Sand Bass, 1 Sheephead"
2176,dana-wharf-sportfishing,2019-07-09,Reel Fun,1/2 Day PM,44,"300 Calico Bass Released, 53 Calico Bass, 6 Sand Bass"
2177,dana-wharf-sportfishing,2019-07-09,Sum Fun,3/4 Day,28,"150 Calico Bass Released, 16 Calico Bass, 4 Sand Bass, 1 Sheephead"
2178,dana-wharf-sportfishing,2019-07-10,Boardroom II,1/2 Day AM,3,"25 Calico Bass Released, 9 Calico Bass, 1 Sand Bass"
2179,dana-wharf-sportfishing,2019-07-10,Clemente,3/4 Day,25,"140 Calico Bass Released, 17 Calico Bass, 6 Sheephead, 4 Rockfish"
2180,dana-wharf-sportfishing,2019-07-10,Current,1/2 Day PM,3,"80 Calico Bass Released, 12 Calico Bass, 2 Rockfish"
2181,dana-wharf-sportfishing,2019-07-10,Dana Pride,3/4 Day,44,"150 Calico Bass Released, 37 Calico Bass, 12 Sand Bass, 5 Whitefish, 4 Sheephead, 1 Halibut"
2182,dana-wharf-sportfishing,2019-07-10,Reel Fun,1/2 Day AM,16,"200 Calico Bass Released, 28 Calico Bass, 6 Sand Bass, 1 Sheephead"
2183,dana-wharf-sportfishing,2019-07-10,Reel Fun,1/2 Day PM,39,"74 Calico Bass Released, 13 Calico Bass, 3 Sand Bass, 2 Sheephead"
2184,dana-wharf-sportfishing,2019-07-10,San Mateo,1/2 Day AM,10,"20 Calico Bass Released, 6 Calico Bass"
2185,dana-wharf-sportfishing,2019-07-10,Sum Fun,1/2 Day AM,18,"95 Calico Bass Released, 15 Calico Bass, 2 Sheephead, 1 Sand Bass"
2186,dana-wharf-sportfishing,2019-07-10,Sum Fun,1/2 Day PM,32,"75 Calico Bass Released, 12 Calico Bass, 1 Sand Bass"
2187,dana-wharf-sportfishing,2019-07-11,Clemente,1/2 Day Twilight,40,"30 Calico Bass Released, 6 Calico Bass"
2188,dana-wharf-sportfishing,2019-07-11,Clemente,3/4 Day,25,"80 Calico Bass Released, 11 Calico Bass"
2189,dana-wharf-sportfishing,2019-07-11,Dana Pride,3/4 Day,48,"100 Calico Bass Released, 18 Calico Bass, 8 Whitefish, 2 Sand Bass, 1 Halibut, 1 Sheephead"
2190,dana-wharf-sportfishing,2019-07-11,Fury,Full Day,18,"180 Calico Bass Released, 42 Calico Bass, 4 Sheephead, 3 Blue Perch, 2 Barracuda"
2191,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day AM,29,"40 Calico Bass Released, 2 Calico Bass, 1 Halibut, 1 Sand Bass, 1 Sheephead"
2192,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day PM,39,"48 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
2193,dana-wharf-sportfishing,2019-07-11,Reel Fun,1/2 Day PM,39,"48 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
2194,dana-wharf-sportfishing,2019-07-11,San Mateo,3/4 Day,10,"77 Calico Bass Released, 13 Calico Bass, 1 Barracuda"
2195,dana-wharf-sportfishing,2019-07-11,Sum Fun,3/4 Day,13,"110 Calico Bass Released, 40 Rockfish, 17 Calico Bass"
2196,dana-wharf-sportfishing,2019-07-12,Clemente,1/2 Day Twilight,18,"150 Calico Bass Released, 6 Calico Bass"
2197,dana-wharf-sportfishing,2019-07-12,Clemente,3/4 Day,25,"100 Calico Bass Released, 18 Calico Bass"
2198,dana-wharf-sportfishing,2019-07-12,Dana Pride,3/4 Day,51,"140 Calico Bass Released, 22 Calico Bass, 6 Sand Bass, 6 Sheephead, 4 Whitefish"
2199,dana-wharf-sportfishing,2019-07-12,Fury,Full Day,25,"225 Calico Bass Released, 51 Calico Bass, 20 Barracuda, 3 Sheephead, 1 Bonito, 1 Yellowtail"
2200,dana-wharf-sportfishing,2019-07-12,Reel Fun,1/2 Day AM,36,"39 Calico Bass Released, 1 Whitefish"
2201,dana-wharf-sportfishing,2019-07-12,Reel Fun,1/2 Day PM,43,"69 Calico Bass Released, 17 Calico Bass, 1 Sand Bass"
2202,dana-wharf-sportfishing,2019-07-12,San Mateo,Full Day,15,"30 Calico Bass Released, 8 Calico Bass, 4 Barracuda, 3 Yellowtail"
2203,dana-wharf-sportfishing,2019-07-12,Sum Fun,1/2 Day PM,28,95 Calico Bass Released
2204,dana-wharf-sportfishing,2019-07-12,Sum Fun,1/2 Day Twilight,58,"75 Calico Bass Released, 2 Rockfish, 1 Calico Bass"
2205,dana-wharf-sportfishing,2019-07-13,Boardroom II,1/2 Day AM,3,35 Calico Bass Released
2206,dana-wharf-sportfishing,2019-07-13,Clemente,1/2 Day Twilight,30,"55 Calico Bass Released, 11 Calico Bass"
2207,dana-wharf-sportfishing,2019-07-13,Clemente,3/4 Day,20,"190 Calico Bass Released, 54 Calico Bass, 5 Sand Bass, 3 Sheephead, 2 Whitefish"
2208,dana-wharf-sportfishing,2019-07-13,Current,1/2 Day AM,2,"25 Calico Bass Released, 10 Calico Bass"
2209,dana-wharf-sportfishing,2019-07-13,Fury,Full Day,22,"200 Calico Bass Released, 43 Calico Bass, 10 Blue Perch, 5 Barracuda, 4 Bonito, 3 Sheephead, 3 Yellowtail"
2210,dana-wharf-sportfishing,2019-07-13,Reel Fun,1/2 Day Twilight,36,"75 Calico Bass Released, 8 Calico Bass, 3 Sand Bass"
2211,dana-wharf-sportfishing,2019-07-13,Reel Fun,3/4 Day,28,"294 Calico Bass Released, 50 Calico Bass, 4 Sand Bass"
2212,dana-wharf-sportfishing,2019-07-13,San Mateo,3/4 Day,2,"40 Calico Bass Released, 10 Calico Bass"
2213,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day AM,57,"99 Calico Bass Released, 9 Calico Bass"
2214,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day PM,29,"89 Calico Bass Released, 11 Calico Bass"
2215,dana-wharf-sportfishing,2019-07-13,Sum Fun,1/2 Day Twilight,32,"80 Calico Bass Released, 12 Calico Bass, 2 Sheephead, 1 Barracuda"
2216,dana-wharf-sportfishing,2019-07-14,Boardroom II,1/2 Day PM,2,"35 Calico Bass Released, 8 Calico Bass, 2 Sand Bass"
2217,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day AM,50,"65 Calico Bass Released, 12 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Whitefish"
2218,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day PM,50,"40 Calico Bass Released, 9 Calico Bass, 2 Rockfish, 1 Sand Bass"
2219,dana-wharf-sportfishing,2019-07-14,Clemente,1/2 Day Twilight,55,"25 Calico Bass Released, 5 Calico Bass, 1 Barracuda"
2220,dana-wharf-sportfishing,2019-07-14,Fury,Overnight,24,"200 Calico Bass Released, 51 Calico Bass, 25 Whitefish, 14 Bonito, 6 Sheephead, 6 Yellowtail"
2221,dana-wharf-sportfishing,2019-07-14,Reel Fun,1/2 Day AM,29,"70 Calico Bass Released, 3 Sheephead, 2 Calico Bass, 1 Sand Bass, 1 Whitefish"
2222,dana-wharf-sportfishing,2019-07-14,Reel Fun,1/2 Day PM,38,"81 Calico Bass Released, 6 Calico Bass, 4 Sheephead, 1 Sculpin, 1 Sand Bass"
2223,dana-wharf-sportfishing,2019-07-14,Sum Fun,Full Day,7,"100 Calico Bass Released, 35 Vermilion Rockfish, 25 Bocaccio, 22 Calico Bass, 8 Rockfish, 8 Sculpin, 4 Sand Bass"
2224,dana-wharf-sportfishing,2019-07-15,Clemente,1/2 Day Twilight,48,"90 Calico Bass Released, 14 Sheephead, 12 Calico Bass, 5 Rockfish, 2 Sculpin"
2225,dana-wharf-sportfishing,2019-07-15,Clemente,3/4 Day,43,"79 Calico Bass Released, 58 Calico Bass, 4 Sand Bass, 3 Sheephead"
2226,dana-wharf-sportfishing,2019-07-15,Fury,Overnight,26,"199 Calico Bass Released, 50 Calico Bass, 50 Bonito, 40 Whitefish, 26 Yellowtail, 21 Blue Perch, 6 Sheephead, 3 Barracuda, 1 White Seabass"
2227,dana-wharf-sportfishing,2019-07-15,Reel Fun,1/2 Day AM,32,"79 Calico Bass Released, 8 Calico Bass, 4 Whitefish, 2 Sand Bass, 2 Sheephead"
2228,dana-wharf-sportfishing,2019-07-15,Reel Fun,1/2 Day PM,36,"70 Calico Bass Released, 10 Calico Bass, 2 Sheephead, 1 Sand Bass"
2229,dana-wharf-sportfishing,2019-07-15,San Mateo,1/2 Day AM,6,"10 Calico Bass, 2 Calico Bass Released"
2230,dana-wharf-sportfishing,2019-07-15,Sum Fun,3/4 Day,17,"100 Calico Bass Released, 22 Calico Bass"
2231,dana-wharf-sportfishing,2019-07-16,Boardroom,Full Day,3,"45 Calico Bass Released, 15 Calico Bass, 5 Yellowtail, 3 Bonito"
2232,dana-wharf-sportfishing,2019-07-16,Boardroom II,1/2 Day AM,2,"30 Calico Bass Released, 9 Calico Bass"
2233,dana-wharf-sportfishing,2019-07-16,Clemente,1/2 Day Twilight,30,"30 Calico Bass Released, 1 Calico Bass"
2234,dana-wharf-sportfishing,2019-07-16,Clemente,3/4 Day,55,"215 Calico Bass Released, 23 Calico Bass, 2 Sheephead, 2 Sand Bass, 1 Sculpin"
2235,dana-wharf-sportfishing,2019-07-16,Fury,Overnight,30,"273 Calico Bass Released, 103 Calico Bass, 48 Whitefish, 15 Sheephead, 4 Triggerfish, 4 Yellowtail, 3 Blue Perch, 1 White Seabass, 1 Bonito"
2236,dana-wharf-sportfishing,2019-07-16,Reel Fun,1/2 Day PM,4,"47 Calico Bass Released, 4 Calico Bass"
2237,dana-wharf-sportfishing,2019-07-16,Sum Fun,1/2 Day AM,51,"50 Calico Bass Released, 5 Rockfish, 5 Whitefish, 2 Calico Bass, 1 Sculpin"
2238,dana-wharf-sportfishing,2019-07-16,Sum Fun,1/2 Day PM,60,"125 Calico Bass Released, 8 Calico Bass, 5 Rockfish, 1 Sheephead, 1 Sand Bass"
2239,dana-wharf-sportfishing,2019-07-16,Sum Fun,1/2 Day Twilight,29,"95 Calico Bass Released, 35 Calico Bass"
2240,dana-wharf-sportfishing,2019-07-17,Boardroom,1/2 Day AM,6,"30 Calico Bass, 30 Calico Bass Released"
2241,dana-wharf-sportfishing,2019-07-17,Boardroom II,1/2 Day AM,3,"30 Calico Bass Released, 15 Calico Bass"
2242,dana-wharf-sportfishing,2019-07-17,Clemente,1/2 Day Twilight,41,"130 Calico Bass Released, 21 Calico Bass, 1 Sheephead, 1 Halibut"
2243,dana-wharf-sportfishing,2019-07-17,Clemente,3/4 Day,37,"150 Calico Bass Released, 29 Calico Bass, 10 Whitefish, 8 Sheephead, 4 Rockfish, 2 Sand Bass"
2244,dana-wharf-sportfishing,2019-07-17,Current,1/2 Day AM,6,"90 Calico Bass Released, 15 Calico Bass"
2245,dana-wharf-sportfishing,2019-07-17,Dana Pride,1/2 Day AM,54,"150 Calico Bass Released, 21 Calico Bass, 5 Sand Bass"
2246,dana-wharf-sportfishing,2019-07-17,Dana Pride,1/2 Day PM,65,"90 Calico Bass Released, 5 Calico Bass"
2247,dana-wharf-sportfishing,2019-07-17,Fury,Full Day,32,"26 Yellowtail, 17 Calico Bass, 15 Bonito, 2 Barracuda"
2248,dana-wharf-sportfishing,2019-07-17,Reel Fun,1/2 Day PM,27,"167 Calico Bass Released, 18 Calico Bass"
2249,dana-wharf-sportfishing,2019-07-17,Reel Fun,1/2 Day Twilight,28,"35 Calico Bass Released, 8 Calico Bass"
2250,dana-wharf-sportfishing,2019-07-17,San Mateo,1/2 Day PM,7,"33 Calico Bass Released, 14 Calico Bass"
2251,dana-wharf-sportfishing,2019-07-17,Sum Fun,1/2 Day PM,39,"87 Calico Bass Released, 21 Calico Bass, 6 Sheephead"
2252,dana-wharf-sportfishing,2019-07-18,Clemente,3/4 Day,19,"125 Calico Bass Released, 35 Calico Bass, 7 Sand Bass, 3 Sheephead, 2 Whitefish, 1 Barracuda"
2253,dana-wharf-sportfishing,2019-07-18,Dana Pride,3/4 Day,41,"225 Calico Bass Released, 25 Calico Bass, 16 Whitefish, 8 Sand Bass, 2 Sheephead, 1 Halibut"
2254,dana-wharf-sportfishing,2019-07-18,Fury,Overnight,21,"293 Calico Bass Released, 105 Calico Bass, 9 Whitefish, 8 Sheephead, 8 Yellowtail, 3 White Seabass, 2 Bonito"
2255,dana-wharf-sportfishing,2019-07-18,Reel Fun,3/4 Day,21,"225 Calico Bass Released, 33 Calico Bass, 12 Sand Bass"
2256,dana-wharf-sportfishing,2019-07-18,San Mateo,1/2 Day AM,13,"35 Calico Bass Released, 7 Calico Bass, 1 Sheephead, 1 Sculpin"
2257,dana-wharf-sportfishing,2019-07-18,San Mateo,1/2 Day PM,9,"77 Calico Bass Released, 6 Calico Bass, 1 Sand Bass"
2258,dana-wharf-sportfishing,2019-07-18,Sum Fun,1/2 Day AM,44,"125 Calico Bass Released, 18 Calico Bass, 3 Sheephead"
2259,dana-wharf-sportfishing,2019-07-18,Sum Fun,1/2 Day AM,22,103 Calico Bass Released
2260,dana-wharf-sportfishing,2019-07-18,Sum Fun,1/2 Day Twilight,42,"125 Calico Bass Released, 15 Calico Bass, 1 Sand Bass, 1 Barracuda"
2261,dana-wharf-sportfishing,2019-07-19,Boardroom II,1/2 Day AM,3,"30 Calico Bass Released, 15 Calico Bass"
2262,dana-wharf-sportfishing,2019-07-19,Clemente,3/4 Day,26,"175 Calico Bass Released, 20 Calico Bass, 4 Sand Bass, 4 Sheephead"
2263,dana-wharf-sportfishing,2019-07-19,Dana Pride,3/4 Day,49,"200 Calico Bass Released, 22 Calico Bass, 4 Sand Bass, 2 Sheephead, 1 Sculpin"
2264,dana-wharf-sportfishing,2019-07-19,Fury,Full Day,21,"100 Calico Bass Released, 39 Calico Bass, 5 Blue Perch, 3 Barracuda, 3 Bonito, 2 Sheephead, 1 Halibut, 1 Sargo"
2265,dana-wharf-sportfishing,2019-07-19,Reel Fun,3/4 Day,15,"117 Calico Bass Released, 20 Calico Bass, 2 Sand Bass"
2266,dana-wharf-sportfishing,2019-07-19,San Mateo,1/2 Day AM,7,"30 Calico Bass Released, 12 Calico Bass, 2 Bonito"
2267,dana-wharf-sportfishing,2019-07-19,Sum Fun,1/2 Day AM,17,"85 Calico Bass Released, 16 Calico Bass"
2268,dana-wharf-sportfishing,2019-07-19,Sum Fun,1/2 Day PM,31,"125 Calico Bass Released, 19 Calico Bass"
2269,dana-wharf-sportfishing,2019-07-20,Boardroom,Full Day,6,"40 Calico Bass Released, 30 Calico Bass"
2270,dana-wharf-sportfishing,2019-07-20,Clemente,1/2 Day Twilight,53,"110 Calico Bass Released, 21 Calico Bass, 2 Sheephead"
2271,dana-wharf-sportfishing,2019-07-20,Clemente,3/4 Day,40,"31 Vermilion Rockfish, 23 Rockfish, 16 Bocaccio, 16 Whitefish, 8 Sand Bass, 6 Calico Bass, 4 Sculpin, 4 Sheephead"
2272,dana-wharf-sportfishing,2019-07-20,Current,1/2 Day AM,6,"100 Calico Bass Released, 30 Calico Bass"
2273,dana-wharf-sportfishing,2019-07-20,Dana Pride,3/4 Day,74,"250 Calico Bass Released, 31 Calico Bass, 11 Whitefish, 5 Sand Bass, 2 Sheephead, 2 Sculpin"
2274,dana-wharf-sportfishing,2019-07-20,Fury,Full Day,25,"162 Calico Bass Released, 25 Calico Bass, 10 Blue Perch, 2 Yellowtail, 1 Sheephead"
2275,dana-wharf-sportfishing,2019-07-20,Reel Fun,3/4 Day,31,"293 Calico Bass Released, 31 Calico Bass, 4 Sand Bass"
2276,dana-wharf-sportfishing,2019-07-20,San Mateo,3/4 Day,10,"60 Calico Bass Released, 15 Rockfish, 8 Vermilion Rockfish, 4 Calico Bass"
2277,dana-wharf-sportfishing,2019-07-20,Sum Fun,1/2 Day AM,50,"65 Calico Bass Released, 5 Calico Bass, 4 Whitefish, 2 Sheephead"
